detailUrl,title
http://ndltd.ncl.edu.tw/handle/97827246652478701680,A Study on the Stage Fright of  Performing  Arts Practitioners / 表演藝術工作者之舞台恐懼研究
http://ndltd.ncl.edu.tw/handle/61605649316233403980,A research on the demand and supply of doublebass players for the classical orchestra in Taiwan / 臺灣古典樂團人力供需問題研究-以低音提琴演奏者為例
http://ndltd.ncl.edu.tw/handle/31503777143563163502,在醫療行政與醫學專業之間──邱仕榮及其同時代臺大醫院與臺灣醫學
http://ndltd.ncl.edu.tw/handle/18565326982609816121,張岱的夜晚書寫探析
http://ndltd.ncl.edu.tw/handle/39345749033901104062,none / 指數與韋伯分佈遺失值之處理
http://ndltd.ncl.edu.tw/handle/76349447268267219058,國小教師在職進修表演藝術之供需研究-以台北縣國小部分非表演藝術相關科系畢業之藝術與人文教師為例
http://ndltd.ncl.edu.tw/handle/81536882605688998001,“Pivot Space & Community Emotion”-an example of the renewed space in a lane of Tzung-jung Community in Ma-Dou Township / 「守樞室社區心」─以麻豆鎮總榮社區藝巷改造計畫為例
http://ndltd.ncl.edu.tw/handle/49995896112333862822,None / 拔靴法(Bootstrap)之探討及其應用
http://ndltd.ncl.edu.tw/handle/39056769755400359525,Kong-Ti / 空體
http://ndltd.ncl.edu.tw/handle/36597431748539063677,從操作體驗論述域內-域外(Insideout-Outsidein)之創作報告
http://ndltd.ncl.edu.tw/handle/25858264362677118768,文賢油漆工程行改建計劃─領域的跨越與建築試驗
http://ndltd.ncl.edu.tw/handle/94213185085298225981,A Study on Feasibility of Establishing County Archives in Taiwan Area / 台灣地區建置縣(市)立檔案館可行性之研究
http://ndltd.ncl.edu.tw/handle/64025991659643348356,Using Orienteering Problem (OP) Algorithm to solve Maximum Benefit Chinese Postman Problem (MBCPP) / 越野尋蹤問題之演算法應用於最大效益中國郵差問題
http://ndltd.ncl.edu.tw/handle/50332740022055970199,Flavor of a New Taste：The development of Okashi Industry in Taiwan under Japanese Rule / 味覺新滋味-日治時期菓子業在臺灣的發展
http://ndltd.ncl.edu.tw/handle/80908579856047703895,A Study of the Feasibility to Establish University Archives in Taiwan / 我國大學檔案館設置可行性之研究
http://ndltd.ncl.edu.tw/handle/73522197075006236016,A study of factors related to work performance of social worker in disabled adult case management services / 社會工作人員在身心障礙者成人個案管理服務中自覺工作表現相關因素之研究
http://ndltd.ncl.edu.tw/handle/02853868875975136478,記憶的容器
http://ndltd.ncl.edu.tw/handle/34905125864938027998,The Study of Competitive Strategy on Semi-conductor Single Wafer Processor Equipment Manufactures-A Case Study of L Company / 半導體單晶圓濕式蝕刻製程設備產業競爭策略之研究—以L個案公司為例
http://ndltd.ncl.edu.tw/handle/94754110502956205448,CFD Simulation of Free Turbulent Jet Flow and Hydrodynamic Behavior of Geldart Group A Particles in Gas-Solid Fluidized Beds / 以計算流體力學模擬紊流噴射流場和A類粒子在氣-固流體化床中的流力行為
http://ndltd.ncl.edu.tw/handle/74965212899801447420,A Study on Marketing Strategy and Consumer Behavior  for Stage Plays  in Greater Taipei`s Female consumers / 大台北地區女性之舞台劇消費行為與行銷策略研究
http://ndltd.ncl.edu.tw/handle/17208364981658395101,國中國文科說話教學研究
http://ndltd.ncl.edu.tw/handle/08886856310878517115,A Study on the Strategy of the Digital Archiving of the Electronic Theses and Dissertations in Taiwan / 我國博碩士論文數位典藏策略之研究
http://ndltd.ncl.edu.tw/handle/45210486292011472628,The Establishment of the Performance Evaluation Model from the User Viewpoints : The Taiwan Police College Library As Example. / 從使用者觀點探討圖書館績效評估－以台灣警察專科學校圖書館使用者為例
http://ndltd.ncl.edu.tw/handle/55365147040039626905,李昂小說中的性題材研究
http://ndltd.ncl.edu.tw/handle/03754529576440024908,Day Care Recreational Activity Participation by the Elderly:An Example of Adult Day Care Centers in the Taichung City / 老年人參與日間照顧各類休閒活動之研究─以台中市老人日間照顧中心為例
http://ndltd.ncl.edu.tw/handle/53532209472918550113,台灣地區老年人遷居安養、養護機構生活適應之研究
http://ndltd.ncl.edu.tw/handle/46597768289936732801,Numerical Analysis of Surface Characteristics on Effects of Heat   Transfer Coefficient in Louver Fin-and-Tube Heat Exchangers / 百葉窗型熱交換器鰭片表面特性對熱對流係數影響之數值分析
http://ndltd.ncl.edu.tw/handle/24917398492504546720,彰化縣老年人居住狀況與代間互動關係之研究
http://ndltd.ncl.edu.tw/handle/41200401780430697303,A study of factors related to work performance of social workers in home care for senior citizen program / 社會工作人員在老人家服務方案中自覺工作表現相關因素之研究
http://ndltd.ncl.edu.tw/handle/16166341248015115623,台北市獨居老人使用社會福利服務之研究
http://ndltd.ncl.edu.tw/handle/95065801897955253626,A Study on Consumption Behavior of Adult Students Participating in Piano Lessons / 成人學習鋼琴之消費行為研究
http://ndltd.ncl.edu.tw/handle/57128120746665861726,Numerical Study of Gas-Liquid Two Phase Flow in TFT-LCD Cleansing Application / 氣液二相流在TFT-LCD工業清洗應用之模擬研究
http://ndltd.ncl.edu.tw/handle/60334114672381838433,Border blending-Activation and Reconstruction was Promoted in the Edging Space of the Three Gathering Courtyard / 渲染邊界-三合院邊緣場所之活化與再建構
http://ndltd.ncl.edu.tw/handle/04478948185608516884,The changing of seasons —The flow of space under the skin / 「四季」轉換—皮層下的流動空間
http://ndltd.ncl.edu.tw/handle/88043961798201329598,Identification of Clusters in a Circulating Fluidized Bed of Geldart Group B Particles by Multi-Resolution Analysis / 以多層次解析度在循環式流體化床內鑑識B類粒子之絮狀物特性
http://ndltd.ncl.edu.tw/handle/95102893330902771803,歐陽詢楷書四碑與硬筆楷書教學之研究
http://ndltd.ncl.edu.tw/handle/86689502703121235296,The Character Creation of Visual Communication / 文字形義視覺傳達之創作
http://ndltd.ncl.edu.tw/handle/69679872387875027024,The exploration of gastric cancer in psychological and life style risk factor: case-control study. / 壓力及生活因子與胃癌之相關性之病例對照研究
http://ndltd.ncl.edu.tw/handle/45069293111330022829,The study of arrangements and descriptions of Taiwan Soutokufu Archives / 臺灣總督府檔案編排與描述之研究
http://ndltd.ncl.edu.tw/handle/50956758975020168429,The study of deteriorated conditions of polychrome wooden objects in the religion buildings in Taiwan / 台灣廟宇建築木構彩繪劣化狀況調查研究---以台南市一、二、三級古蹟為例
http://ndltd.ncl.edu.tw/handle/33948592002758143895,The Spirit of Wild Grass- Spreading the Spirit of Wild Grass around a Field of the Perception of Plants / 雜草精神－於植物知覺場域中行進
http://ndltd.ncl.edu.tw/handle/29377868770206590030,Analysis of Pressure Fluctuation Signals of an L-valve / L-valve之壓力擾動訊號分析
http://ndltd.ncl.edu.tw/handle/35098194837613771532,Analysis of Pressure Fluctuations in Bubbling Beds / 氣泡床之壓力擾動分析探討
http://ndltd.ncl.edu.tw/handle/22691670671648095994,「光」的變奏曲：物件殖入的場域變異
http://ndltd.ncl.edu.tw/handle/71855053361253101746,Folding Space- Roaming Through the Topos of Montage / 空間摺疊-蒙太奇的場域漫遊
http://ndltd.ncl.edu.tw/handle/12048421168446318731,Analysis of Pressure Fluctuation Signals of Two-Dimensional Spouted Beds / 二維噴流床之壓力擾動訊號分析
http://ndltd.ncl.edu.tw/handle/70954967555112632266,Fragmentary Discourses of Dancing Bottle－Trans-treat of Object on place Construction. / 瓶躍絮語－轉治物性的場所建構
http://ndltd.ncl.edu.tw/handle/81246204891960537006,"The Research of Record Planning and Design in the Digital Age － ""The Best Rock Album Nominated at the Grammy Awards as Example"" / 數位時代唱片封面企劃與設計之研究－以葛萊美獎搖滾樂入圍作品為例"
http://ndltd.ncl.edu.tw/handle/35618714813800144225,Design of a Microfluidic to Generate Droplet Array with Concentration Gradient / 濃度梯度液滴陣列微流元件之設計
http://ndltd.ncl.edu.tw/handle/87442021970114982693,The Periodic Two-Dimensional Radial Flow of Viscous Fluid Between Two Inclined Plane Walls with an Oscillating Source / 兩非平行板間之二維週期性暫態黏性流動
http://ndltd.ncl.edu.tw/handle/85420900993320065553,公安三袁燕京記遊特色兼及高職語文表達教學之反思
http://ndltd.ncl.edu.tw/handle/68183913843714119057,A Study About Triggering Odysseys Through Atmosphere: Based On the Creation in NCCU Campus / 場域酵母－漫遊者的動態詮釋 政大東側校園創作探討
http://ndltd.ncl.edu.tw/handle/09723485667981216421,Mobile Architecture – Install the life and work into the machine / 行動建築 - 置入於機械上的生活與工作
http://ndltd.ncl.edu.tw/handle/77907255781320436667,Research on fostering policies performing arts in Taiwan-Using children’s theater groups as examples. / 臺灣演藝團隊扶植政策之研究-以兒童戲劇類為例
http://ndltd.ncl.edu.tw/handle/41724365632532351344,諧謔小品之必要---國中國文教材研發的一個面向
http://ndltd.ncl.edu.tw/handle/23962231052784499352,「自君之出矣詩」研究及其教學應用
http://ndltd.ncl.edu.tw/handle/81067037335537533094,Inner pattern－An action of environment of NCCU campus / 「丘壑」－探討藝術介入環境之實踐以政大校園東端點為例
http://ndltd.ncl.edu.tw/handle/49107889232261059446,On the Planktonic Locomotion in a Mcriofluidic Device / 利用微流元件研究流場對浮游生物運動行為的影響
http://ndltd.ncl.edu.tw/handle/14184878521273487706,澎湖褒歌研究  以廈門歌謠為對照的觀察
http://ndltd.ncl.edu.tw/handle/99306869335620550689,蘇軾對明人書法的影響研究
http://ndltd.ncl.edu.tw/handle/48330884091023909521,Be in edge - Projection and Feedback under experienced / 浮界-經驗加疊下的感知迴授與投射
http://ndltd.ncl.edu.tw/handle/89033193926884131401,Synesthesia structure：Synesthesia development under the influence of code / 共感構造―符碼作用下的共感構築
http://ndltd.ncl.edu.tw/handle/58156568396626693159,The Dream of Shelter－Construct a Living Field of  Dieting Together / 庇護的日夢─構築共同食飲的生活場域
http://ndltd.ncl.edu.tw/handle/77683691578602277055,Edge Exploring-The Constructing Action beyond The Vision / 敞邊緣－視域外的構築行為
http://ndltd.ncl.edu.tw/handle/da78ng,Cultural Exhibitions and Multicultural Education in Children''s Museums / 兒童博物館的文化展示與多元文化教育
http://ndltd.ncl.edu.tw/handle/75753081982268114298,The Archival Management and Application of Senior High and Vocational High Schools in Hsinchu City and County / 新竹縣市高中職校史檔案管理與運用之研究
http://ndltd.ncl.edu.tw/handle/10383528311701706276,The Establishment of Urban Construction Archives Management System / 城市建設檔案管理體系建置之研究
http://ndltd.ncl.edu.tw/handle/46254636011516884910,Locking Components‧Making Spaces‧Creating Layers-Redefining the home space of Southern Taiwan / 鎖構件。組空間。造層次-南臺灣小型連棟透天厝空間的重新定義
http://ndltd.ncl.edu.tw/handle/26767318563319715164,Living field–「 Arcade impression 」transpose and redisplay / 生活場域-「騎樓印象」之轉置與重現
http://ndltd.ncl.edu.tw/handle/93471165010993978550,Station・Pavilio-Seeking for Boundary of Cohesion and Expansion / 站・亭—邊界尋找的內聚與擴張
http://ndltd.ncl.edu.tw/handle/91241622553178417136,"The study of relationship between salesperson behaviors, trust, customer equity and loyalty intentions. / The study of relationship between salesperson behaviors, trust, customer equity and loyalty intentions."
http://ndltd.ncl.edu.tw/handle/08208486892848083166,The Study of servant leadership andemployee performance / 服務型領導與員工效能關係之研究
http://ndltd.ncl.edu.tw/handle/96160104613260789660,"The study of environmental collaboration, information share and green management performance in the green supply chain / 綠色供應鏈環境協同合作、資訊分享與綠色管理績效之研究"
http://ndltd.ncl.edu.tw/handle/26281155969385348255,Bank mortgage credit risk assessment of related factors ─ A Case Study of a commercial bank in Tainan / 銀行房屋貸款授信風險評估相關影響因素研究─以台南地區某一商業銀行為例
http://ndltd.ncl.edu.tw/handle/91267771671295782938,Service Climate Effects on Customer Attitudes－The Mediating Roles of Customer Orientation and Customer-oriented boundary-spanning behavior / 服務氣候對顧客態度的影響－顧客導向與員工跨界服務行為的中介效果
http://ndltd.ncl.edu.tw/handle/00231205915759573490,"A study of impacts on knowledge sharing by differential leaderships with the factors of people-job fit, psychological contract and conflicts between work and family / 差序式領導對知識分享之影響-以工作契合度、心理契約、工作家庭衝突為調節因子"
http://ndltd.ncl.edu.tw/handle/8vqgc9,The Study of Utilization of Social Welfare Services by Disable Elderly People: North and Central West Districts of Taichung City. / 功能受限老年人使用社會福利服務狀況及相關因素之探討：以台中市北區及中西區之服務為例
http://ndltd.ncl.edu.tw/handle/jv8a3t,A Research on Management and Development of the Small-scale Modern Dance Companies in Taiwan / 台灣小型現代舞團經營發展研究
http://ndltd.ncl.edu.tw/handle/he75a7,"The Relationship among Customer Orientation, Brand Image, Customer Value and Customer Loyalty -An Empirical Study of Convenience Store / 員工顧客導向、商店品牌形象對顧客價值與顧客忠誠度關係之研究-以便利商店為例"
http://ndltd.ncl.edu.tw/handle/94v94s,I-lan Museums Association：Discuss on its Experience and Future Development / 蘭博家族的歷程與展望
http://ndltd.ncl.edu.tw/handle/97512402453796253074,The Comparative Studies on the Master of the Archival Education : Nine Universities with in Five Countries as Examples / 檔案學碩士教育之比較研究：以五國九校為例
http://ndltd.ncl.edu.tw/handle/44549954696959711175,"A Study on Comparison Among Three Archival Description Rules：ISAD(G), APPM and MAD3 as Examples / 檔案描述規則之比較研究：以ISAD(G)、APPM及MAD3為例"
http://ndltd.ncl.edu.tw/handle/48284858956718368457,A Study on the Job Rotation of University Librarians in Taiwan / 我國大學圖書館館員工作輪調之研究
http://ndltd.ncl.edu.tw/handle/56980370900973210171,The Comparative Study of Government Publication Depository Library System Between Taiwan and United States / 中美政府出版品寄存圖書館制度之比較研究
http://ndltd.ncl.edu.tw/handle/58720459305501685939,A Research on Elementary Schools and the Interaction between the Schools and the Public Arts and Culture Organizations in Kaohsiung / 國民小學與公立藝文組織互動之研究-以高雄市為例-
http://ndltd.ncl.edu.tw/handle/61765008463426497812,A Study on the Job Anxiety of Special Librarians in Taiwan / 我國專門圖書館館員工作焦慮之研究
http://ndltd.ncl.edu.tw/handle/13837444388299468141,Numerical Simulation of Evaporator、Expansion valve (with external equalizer) and Compressor Loop / 蒸發器、膨脹閥與壓縮機之系統模擬---外均壓式膨脹閥調整控制與蒸發過程之熱流特性
http://ndltd.ncl.edu.tw/handle/30939631253504777048,我國社會科學學術期刊論文引用灰色文獻之研究
http://ndltd.ncl.edu.tw/handle/21888301091119160972,Mass Transfer in Plate Type Separation Devices with Equilibrium Facilitated Reactive Membranes / 平衡反應下促進傳送之薄膜分離裝置中的傳質現象
http://ndltd.ncl.edu.tw/handle/33302554097922521343,A comparative study on archival description standards between MARC AMC and EAD / 檔案資訊描述標準MARCAMC與EAD之比較與格式對映研究
http://ndltd.ncl.edu.tw/handle/30927842631243119964,林逋與西湖的氣韻融攝─兼談人文對景觀美的影響
http://ndltd.ncl.edu.tw/handle/04532558312290442822,Bootstrap Approach for Supplier Selection Based on Production Yield / 依據產品良率應用複式抽樣方法選擇供應商
http://ndltd.ncl.edu.tw/handle/90770729009607858101,Multivariate Capability Indices: Distributional and Inferential Properties / 多變量製程能力指標:分佈和推論之性質
http://ndltd.ncl.edu.tw/handle/33967536714583287073,元代文人的隱逸態度─以建物命名記為考察對象兼談其文學
http://ndltd.ncl.edu.tw/handle/87422246762918648663,Research for Painted Wooden object of the Degradation—The case study of identification the wooden figurine of the Tainan National University of Arts— / 彩繪木質文物劣化之初探—以臺南藝術大學館藏木俑之鑑別為例—
http://ndltd.ncl.edu.tw/handle/17506343986369244906,姜白石的生命情態
http://ndltd.ncl.edu.tw/handle/89899260051059597833,Estimating Testing Process Accuracy with Extension to Asymmetric Tolerances / 對稱與非對稱規格製程準確性之估計與檢定
http://ndltd.ncl.edu.tw/handle/04483513348978574997,The Effects of Customer Citizenship Behavior on Service Quality-Using Relationship Quality and Customer Loyalty as Mediator. / 服務品質對顧客公民行為影響之研究-以關係品質和顧客忠誠度為中介變數
http://ndltd.ncl.edu.tw/handle/07106932540089169845,A Discourse on Renewing the Barn Space:an example of renewed the space of Chens' barn in Guantian Township / 穀倉空間再生論述―以官田陳宅穀倉空間改造為例
http://ndltd.ncl.edu.tw/handle/97577611172573855478,"Evaluation of Occupational Safety Knowledge, Attitudes and Self-efficacy for Taiwanese Vocational School Students / 評估我國職校學生安全認知、態度及自我效能"
http://ndltd.ncl.edu.tw/handle/19089727070207089977,"The period of Japanese rule , local elites of Taichung County are reorganized（1895-1935） / 日治時期台中地區地方菁英的重塑（1895-1935）"
http://ndltd.ncl.edu.tw/handle/87005111923059816947,崑山歸有光研究─明代地方型文人的初步考察
http://ndltd.ncl.edu.tw/handle/04927242049721965942,An Application of Response Surface Methodology to Improve TFT-LCD Color Filter Process Capability / 應用反應曲面法改善液晶顯示器之彩色濾光片製程能力問題
http://ndltd.ncl.edu.tw/handle/60451791528324769002,我國政府對表演藝術團體補助之實證研究─以臺北縣市表演藝術團體為例
http://ndltd.ncl.edu.tw/handle/52884004738650478197,The study of social workers' adjustment toward resident's death in long-term care facilities / 老年安養及長期照顧機構之社會工作者面對院民死亡之適應狀況探討
http://ndltd.ncl.edu.tw/handle/83320154207133453043,A Study of Programs Design and Satisfaction of Audiences Needs for Public Performing Arts Centers in Non-metropolitan Area  － Using Changhua County Yuanlin Performance Hall and Taichang County Seaport Art Center As Examples / 非都會區公營展演中心節目設計與觀眾需求滿足之研究-以彰化縣員林演藝廳及台中縣港區藝術中心為例
http://ndltd.ncl.edu.tw/handle/65630515352776330034,Axial Pressure Profile and Regimes Transition from Bubbling to Turbulent Fluidized Beds / 氣泡及紊流流體化床之軸相壓力分佈及流態轉變
http://ndltd.ncl.edu.tw/handle/72965971235699983695,蘇軾命名散文研究
http://ndltd.ncl.edu.tw/handle/66350921262633984655,Simulation of Geldart Group A Particles in Fluidized Beds by Computational Fluid Dynamics / 利用計算流體力學模擬A類粒子於流體化床中之流力行為
http://ndltd.ncl.edu.tw/handle/49212801792700559824,The Ordering of Clitic Pronouns in the Languages ofSoutheast Mindanao / 東南民答那語之依附詞排序
http://ndltd.ncl.edu.tw/handle/17587426684094952381,“Surround”-An Animation Creation of the Image in Chinese Characters / 「囗」—漢字意象之動畫創作
http://ndltd.ncl.edu.tw/handle/01567472454839430103,“Enjoyment of Fish”-The transitional image creation of fish poems / 「余樂」─魚人詩境轉換之影像創作
http://ndltd.ncl.edu.tw/handle/84934988139836643560,Bed-to-Wall Heat Transfer in the Turbulent Fluidized Beds / 紊流流體化床的床-壁間熱傳現象
http://ndltd.ncl.edu.tw/handle/56355217775669791277,“Three&apos;&apos;s a Crowd”－The Creation of Visual Language Transformed From Enneagram / 「仨」－九型人格轉化為視覺語彙之創作
http://ndltd.ncl.edu.tw/handle/31173828541953927859,The Research of Taiwanese Children’s Problem Behavior and Academic Performance with Sleep Disorders / 台灣兒童睡眠障礙與其行為及學習成績之研究
http://ndltd.ncl.edu.tw/handle/83415437160595579814,Characterization of Fast Fluidization Regime with Geldart Group B Particles by Wavelet Analysis of Pressure Fluctuation Signals / 利用小波分析壓力擾動訊號來界定B類粒子快速流體化流域
http://ndltd.ncl.edu.tw/handle/93620195532574460202,Analysis of pressure fluctuation signals and flow regime in bubble columns / 氣泡床中壓力擾動訊號及流態之分析
http://ndltd.ncl.edu.tw/handle/35349302049558365249,"OptimalParametersonIREDWireBondingProcessCapability:Power,Time"
http://ndltd.ncl.edu.tw/handle/17887825274482928129,A Study on the Classical Music Appreciative and Consuming Behavior of Elementary School Students - Taking Taipei Municipal  Yong - An Elementary School Students As an Example--  Taking Taipei Municipal  Yong - An Elementary School Students As an Example / 國小學童古典音樂之欣賞與消費行為研究-以臺北市永安國小學童為例
http://ndltd.ncl.edu.tw/handle/80849678816247435391,A Research on Eurhythmics and Essential Visual Factors Applied to Music Annotation for the Chorus at Elementary School / 『肢體律動』與『視覺要素』於國民小學合唱團樂曲詮釋的應用與研究
http://ndltd.ncl.edu.tw/handle/82084012190025556899,""" STRANGERS ""– Picture Books Creation / 「陌生人」— 繪本創作研究"
http://ndltd.ncl.edu.tw/handle/51683366718915112217,A study of the relationship between well-being and health-promoting lifestyle in hospital elderly volunteers / 醫院老年志工幸福感與健康促進生活型態之相關研究
http://ndltd.ncl.edu.tw/handle/75323755518689215587,A Study on Visual Elements of TAI-KE in Taiwaness Moives / 台灣電影中的台客視覺元素之研究
http://ndltd.ncl.edu.tw/handle/87650838280436618746,The Experimental Creation of Grooving. - “O，FUN  Hold /Explode Force” / 肢體律動之實驗創作-「O，FUN 收/放」
http://ndltd.ncl.edu.tw/handle/07262675510543499628,Creative Study of poster design on Universal Declaration of Human Rights / 世界人權宣言海報設計創作研究
http://ndltd.ncl.edu.tw/handle/74492096073047617943,The Study on the Production Scheduling Problems for IC Burn-in Test Factories / IC預燒測試廠生產排程問題之研究
http://ndltd.ncl.edu.tw/handle/26769210868962591670,"""Egg²"" The Animation Creation Which is Combined with Anime. / 《卵²》—動漫畫風格融入動畫之創作研究"
http://ndltd.ncl.edu.tw/handle/31588363354324007670,Optimal Tool Replacement For Processes With Multiple Characteristics Based On Capability Index / Optimal Tool Replacement For Processes With Multiple Characteristics Based On Capability Index
http://ndltd.ncl.edu.tw/handle/65716764489854198944,The management and application of elementary school archives:focus on Taipei municipal elementary schools that established over hundred years / 國民小學校史檔案之管理與運用－以臺北市百年小學為例
http://ndltd.ncl.edu.tw/handle/81902530609167422898,The Imagination and Creation of 「New Family」：the Study of《Taiwan nichinichi shinbou Family Column》 / 「新家庭」的想像與型塑：《臺灣日日新報家庭欄》的分析與討論
http://ndltd.ncl.edu.tw/handle/04640885426472228228,Museum Theatre: A Case Study on the National Palace Museum / 博物館劇場研究—以國立故宮博物院為例
http://ndltd.ncl.edu.tw/handle/26981662476167925759,Lower confidence bound for two sided process capability index Spk / 雙邊規格製程能力指標Spk的信賴下界
http://ndltd.ncl.edu.tw/handle/33632483104680759317,逐步應力加速衰變試驗壽命推估之模擬研究
http://ndltd.ncl.edu.tw/handle/38686521619303739151,擇優問題之研究
http://ndltd.ncl.edu.tw/handle/75685174580653824358,Lower Confidence Bound for Process Capability Index CpkT with Multiple Characteristics / 雙邊規格多品質特性製程能力指標CpkT的信賴下界
http://ndltd.ncl.edu.tw/handle/43583918638026726418,袁中道的「游居」辯證意涵──以《游居杮錄》為討論核心
http://ndltd.ncl.edu.tw/handle/49975007200554926141,The Evolution of the Similarities and Differences of the Council of Cultural Affairs Performing Arts Policy – Focus on the Second Change of Ruling Party in 2008 / 文建會表演藝術政策異同與演變 - 以2008年第二次政黨輪替為軸
http://ndltd.ncl.edu.tw/handle/85913101535952195046,Performing Arts Tourism Development Research in Taiwan–  Learning from South Korea / 臺灣觀光定目劇場發展研究—借鏡韓國
http://ndltd.ncl.edu.tw/handle/57688926555858670449,"A Study of Correlation between Service Quality, Customer Satisfaction and Customer Loyalty of Warehouse Stores in Greater Tainan－The Moderating Effects  Trust and Relationship Inertia / 大台南市量販店之服務品質、顧客滿意度與顧客忠誠度相關性之研究－以信任與關係慣性為干擾變數"
http://ndltd.ncl.edu.tw/handle/79068569332934776834,Organization Transformation of Folk Art Activities：A Case Study on Chio-Tian Folk Drums & Arts Troupe / 民俗藝陣─九天民俗技藝團之組織轉型研究
http://ndltd.ncl.edu.tw/handle/91769038794060201790,空間中的「留」與「流」─探究空間的組成以麻豆鎮總榮里柚香學堂廢棄鴿舍改造為例
http://ndltd.ncl.edu.tw/handle/49468364605168134541,Flow Rectification of an Asymmetric Bifurcation Microchannel under Sinusoidal Pressure Actuation / 正弦壓力作動下非對稱分岔微流道之整流性分析
http://ndltd.ncl.edu.tw/handle/54671667660731908925,Boiling Phenomenon and Heat Transfer of Emulsion in a Capillary / 乳化劑在毛細管內的沸騰熱傳與現象
http://ndltd.ncl.edu.tw/handle/00671868814638979260,Design a Microfludic Platform to Study the Influence of Flow Fluctuation and Nutrient Gradient in Plankton Ｅcology / 研究流場紊變及營養鹽梯度對浮游生物生態影響之微流元件設計
http://ndltd.ncl.edu.tw/handle/99255105019977692432,The study of the indicators of the archival literacy in Taiwan / 台灣地區檔案素養評估指標之研究
http://ndltd.ncl.edu.tw/handle/723a9r,The Development of Taiwanese Performing Arts Groups After Participating in the Avignon Off Festival / 臺灣表演藝術團體參與法國外亞維儂藝術節之後續發展研究
http://ndltd.ncl.edu.tw/handle/76572867495866562471,An Effective Test for Multiple Characteristics Supplier Selection Problem / 對於雙邊規格多品質特性供應商選擇問題的檢定方法
http://ndltd.ncl.edu.tw/handle/14787083725031646348,Birefringent Flow Visualization in a Microfluidic / 利用流體雙折射法進行微流道內之流場可視化
http://ndltd.ncl.edu.tw/handle/02981696158075095118,最佳化退化實驗之模擬與分析
http://ndltd.ncl.edu.tw/handle/15618283767407620575,An Iconographic Study on Facade  Ornaments of Tainan Western Buildings / 台南地區洋樓立面裝飾圖像研究
http://ndltd.ncl.edu.tw/handle/k2r35n,翻轉教學模式融入國文課程嘗試─以學生閱讀策略的建構及其成效為考察
http://ndltd.ncl.edu.tw/handle/ry9cjv,Impact of Hepatitis C Virus Etiology on Hepatocellular Carcinoma / C型肝炎病毒對肝細胞癌的影響
http://ndltd.ncl.edu.tw/handle/y2h3j8,"Performance Analysis of the Approximately Unbiased Estimator of Process Capability Index Cpk"" / 非對稱規格製程能力指標Cpk""的近似不偏估計式之績效分析"
http://ndltd.ncl.edu.tw/handle/mwq97y,Flow boiling  heat transfer of methanol/water mixtures in microchannels for controlled heat flux / 甲醇/水混合系統在微流道內以控制熱通率條件加熱之流沸騰熱傳探討
http://ndltd.ncl.edu.tw/handle/5c3rd8,The Influence of Different Promotion Methods and Consumers' Psychological Accounts on Consumer Willingness is Influenced by Brand Awareness: Taking Chain Cafe as an Example / 不同的促銷方式與消費者的心理帳戶對消費意願之影響以品牌知名度為干擾變數:以連鎖咖啡館為例
http://ndltd.ncl.edu.tw/handle/jk665q,The library resource integration between the school library and public libraries in the border areas : A study of an elementary school in Guishan district of Taoyuan city / 縣市交界之小學圖書館與公共圖書館資源整合利用之研究-以桃園市龜山區某國小為例
http://ndltd.ncl.edu.tw/handle/pxa6xa,The Confirmatory of General Self-efficacy among Low Economy Teenagers in Taiwan / 臺灣經濟弱勢青少年一般自我效能之因素驗證
http://ndltd.ncl.edu.tw/handle/7797d5,On the Performance Analysis of a Solar Collector of Evacuated Tube for an Adsorption Refrigeration System / 在一含真空管集熱器之吸附式製冷系統之效能分析
http://ndltd.ncl.edu.tw/handle/8ak5us,乾隆〈快雪時晴帖〉冊題記研究
http://ndltd.ncl.edu.tw/handle/gjsxaj,Parametric Optimization of PTV Based Temperature Measurement by Brownian Motion of Gold Nanoparticles / 應用奈米金粒子布朗運動結合粒子追蹤測速之溫度量測參數最佳化
http://ndltd.ncl.edu.tw/handle/xx5wxc,"A Study on the Sales Promotion of Cirque du Soleil - “Alegria”, 2009 / 太陽劇團「Alegria-歡躍之旅」票房行銷研究"
http://ndltd.ncl.edu.tw/handle/37crh8,A Research on Consuming Behaviors of Theatre: The Students Major in the Department of Drama and Theatre in Taipei Area as Examples / 戲劇消費行為研究：以大臺北地區戲劇相關系所在學學生為例
http://ndltd.ncl.edu.tw/handle/ww72ar,A Study on Industry Cluster of the MOGA Clothing Business Circle in Taipei / 台北市艋舺服飾商圈產業群聚之研究
http://ndltd.ncl.edu.tw/handle/ytt2x5,A Study on the Sponsorship to the Performing Arts of Taiwan’s Small and Medium Business Owners / 中小企業主表演藝術贊助行為之研究
http://ndltd.ncl.edu.tw/handle/77p463,A Study on the Performing Arts applied to Advertising Endorsement and Corporate Image / 廣告應用表演藝術代言與企業形象之研究—以台灣伯朗咖啡為例
http://ndltd.ncl.edu.tw/handle/26mee3,漫叟與浯溪──元結的空間命名文章及其意義
http://ndltd.ncl.edu.tw/handle/k2vuf6,A study on the students' Cultural Consumption and Lifestyle in National Taiwan University of Science and Technology / 國立臺灣科技大學學生文化消費與生活型態研究
http://ndltd.ncl.edu.tw/handle/f46t3p,The Application for Supplier Selection Problem / 製程能力指標於供應商決策之應用
